0.000333333 -0.0753044 8.27518e-05 -0 -0.000749014 -0 -0.000749014 -0.00055187 0.00135114 0.0250964 
0.000666666 -0.0737022 0.00015624 -0 -0.000748419 -0 -0.000748419 0.00326294 -0.000263689 0.0242953 
0.000999999 -0.0737022 0.000241418 -0 -0.000747825 -0 -0.000747825 -0.00055187 0.000428379 0.0226933 
0.00133333 -0.0747703 0.000338269 -0 -0.000747233 -0 -0.000747233 0.00707776 -0.00141714 0.0234943 
0.00166666 -0.0753044 0.000446778 -0 -0.000746641 -0 -0.000746641 -0.0020778 -0.00141714 0.0234943 
0.002 -0.0731681 0.000566923 -0 -0.00074605 -0 -0.00074605 0.00402591 0.000197689 0.0283004 
0.00233333 -0.0694296 0.000698686 -0 -0.000745459 -0 -0.000745459 -0.00665557 0.00112045 0.0218923 
0.00266666 -0.0763726 0.000842042 -0 -0.00074487 -0 -0.00074487 0.00402591 -0.000494379 0.0250964 
0.003 -0.0721 0.000996968 -0 -0.000744282 -0 -0.000744282 0.00249998 -0.000955758 0.0242953 
0.00333333 -0.0753044 0.00116344 -0 -0.000743695 -0 -0.000743695 -0.0020778 0.00135114 0.0250964 
0.00366666 -0.0769066 0.00134143 -0 -0.000743108 -0 -0.000743108 0.000211092 -0.000263689 0.0258974 
0.004 -0.0726341 0.0015309 -0 -0.000742523 -0 -0.000742523 0.00555183 -0.00141714 0.0234943 
0.00433333 -0.0769066 0.00173184 -0 -0.000741938 -0 -0.000741938 0.00707776 -0.00118645 0.0202902 
0.00466666 -0.0731681 0.0019442 -0 -0.000741355 -0 -0.000741355 -0.00970742 -0.000725068 0.0258974 
0.00499999 -0.0753044 0.00216795 -0 -0.000740772 -0 -0.000740772 -0.00055187 0.000889758 0.0234943 
0.00533333 -0.0710318 0.00240305 -0 -0.00074019 -0 -0.00074019 -0.0173371 0.00319665 0.0242953 
0.00566666 -0.0731681 0.00264948 -0 -0.000739609 -0 -0.000739609 0.00402591 0.000889758 0.0242953 
0.00599999 -0.0721 0.00290718 -0 -0.00073903 -0 -0.00073903 -0.00055187 -0.000725068 0.0218923 
0.00633333 -0.0737022 0.00317613 -0 -0.00073845 -0 -0.00073845 0.000211092 0.000889758 0.0242953 
0.00666666 -0.0715659 0.00345628 -0 -0.000737872 -0 -0.000737872 -0.00131483 -0.000263689 0.0250964 
0.00699999 -0.0737022 0.00374758 -0 -0.000737295 -0 -0.000737295 0.00173702 -0.000263689 0.0283004 
0.00733333 -0.0731681 0.00404999 -0 -0.000736719 -0 -0.000736719 0.00784072 -0.00326265 0.0258974 
