0.000333333 -0.0753044 0.00203947 -0 -0.071438 -0 0.0075044 0.00555183 -0.00164783 0.0234943 
0.000666666 -0.0774407 0.00194768 -0 -0.0664046 -0 0.00744512 0.0162333 -0.00349334 0.0283004 
0.000999999 -0.0737022 0.00188221 -0 -0.0620339 -0 0.00738677 -0.00360372 0.00388872 0.0274994 
0.00133333 -0.0731681 0.00183963 -0 -0.058203 -0 0.00732932 0.0108926 -0.00233989 0.0258974 
0.00166666 -0.0763726 0.00181729 -0 -0.0548177 -0 0.00727276 0.000211092 -0.00118645 0.0242953 
0.002 -0.0769066 0.00181312 -0 -0.0518046 -0 0.00721707 0.00478887 -0.00257058 0.0274994 
0.00233333 -0.0790429 0.00182547 -0 -0.0491054 -0 0.00716223 0.00173702 -0.000494379 0.0274994 
0.00266666 -0.0779748 0.00185303 -0 -0.0466736 -0 0.00710821 0.0131815 -0.0021092 0.0258974 
0.003 -0.0726341 0.00189472 -0 -0.0444713 -0 0.007055 0.00784072 -0.0021092 0.0258974 
0.00333333 -0.0737022 0.00194966 -0 -0.0424675 -0 0.00700258 0.0108926 -0.00464679 0.0250964 
0.00366666 -0.0763726 0.00201711 -0 -0.0406364 -0 0.00695094 0.00860368 -0.00141714 0.0250964 
0.004 -0.0763726 0.00209645 -0 -0.0389567 -0 0.00690005 0.00555183 -0.0021092 0.0250964 
0.00433333 -0.0769066 0.00218717 -0 -0.0374104 -0 0.0068499 -0.00284076 -0.000263689 0.0242953 
0.00466666 -0.0731681 0.0022888 -0 -0.0359821 -0 0.00680047 0.00784072 -0.00118645 0.0242953 
0.00499999 -0.0699637 0.00240096 -0 -0.0346589 -0 0.00675176 0.00936665 -0.00303196 0.0258974 
0.00533333 -0.0737022 0.00252332 -0 -0.0334296 -0 0.00670373 0.000211092 -0.00118645 0.0283004 
0.00566666 -0.0656911 0.00265559 -0 -0.0322844 -0 0.00665639 0.00860368 -0.00280127 0.0250964 
0.00599999 -0.0747703 0.00279749 -0 -0.0312152 -0 0.0066097 0.0116555 -0.00349334 0.0299025 
0.00633333 -0.0731681 0.00294881 -0 -0.0302145 -0 0.00656367 0.00936665 -0.0021092 0.0250964 
0.00666666 -0.0763726 0.00310933 -0 -0.0292759 -0 0.00651828 0.00173702 -0.000494379 0.0258974 
0.00699999 -0.0779748 0.00327887 -0 -0.0283939 -0 0.00647351 0.00860368 -0.000494379 0.0274994 
0.00733333 -0.0710318 0.00345726 -0 -0.0275635 -0 0.00642934 0.00860368 -0.00141714 0.0258974 
0.00766666 -0.0683615 0.00364435 -0 -0.0267803 -0 0.00638578 0.00860368 -0.00164783 0.0226933 
0.00799999 -0.0769066 0.00383999 -0 -0.0260404 -0 0.00634281 -0.00284076 -0.000955758 0.0242953 
0.00833332 -0.0731681 0.00404405 -0 -0.0253402 -0 0.00630041 -0.00284076 -0.00233989 0.0258974 
0.00866666 -0.0747703 0.00425642 -0 -0.0246768 -0 0.00625857 0.00784072 -0.000955758 0.0299025 
0.00899999 -0.0753044 0.00447697 -0 -0.0240471 -0 0.00621728 -0.00741854 -0.000494379 0.0274994 
0.00933332 -0.0753044 0.00470561 -0 -0.0234488 -0 0.00617654 0.00707776 -0.000263689 0.0258974 
0.00966666 -0.0731681 0.00494222 -0 -0.0228796 -0 0.00613632 0.0108926 -0.0021092 0.0258974 
0.00999999 -0.0721 0.00518672 -0 -0.0223373 -0 0.00609663 0.0131815 -0.00464679 0.0258974 
0.0103333 -0.0694296 0.00543902 -0 -0.0218202 -0 0.00605744 0.0101296 -0.00257058 0.0250964 
0.0106667 -0.0667592 0.00569901 -0 -0.0213264 -0 0.00601876 -0.0081815 0.000889758 0.0258974 
0.011 -0.0715659 0.00596663 -0 -0.0208545 -0 0.00598057 -0.00131483 -0.000494379 0.0274994 
0.0113333 -0.0688955 0.00624178 -0 -0.0204031 -0 0.00594286 0.0101296 -0.00141714 0.0274994 
0.0116667 -0.0747703 0.0065244 -0 -0.0199707 -0 0.00590562 0.00326294 0.000659068 0.0258974 
0.012 -0.0710318 0.00681439 -0 -0.0195564 -0 0.00586884 0.00173702 -0.00233989 0.0242953 
0.0123333 -0.0694296 0.00711169 -0 -0.0191588 -0 0.00583252 0.00784072 -0.00257058 0.0283004 
0.0126667 -0.065157 0.00741621 -0 -0.0187771 -0 0.00579665 -0.00284076 0.000889758 0.0242953 
0.013 -0.0694296 0.0077279 -0 -0.0184103 -0 0.00576122 0.0101296 -0.00395472 0.0291015 
0.0133333 -0.0726341 0.00804667 -0 -0.0180576 -0 0.00572622 0.0101296 -0.0021092 0.0291015 
0.0136667 -0.0731681 0.00837245 -0 -0.0177181 -0 0.00569163 0.00402591 -0.00233989 0.0274994 
0.014 -0.0721 0.00870517 -0 -0.0173912 -0 0.00565747 0.00326294 -0.00141714 0.0226933 
0.0143333 -0.0710318 0.00904476 -0 -0.0170761 -0 0.00562371 -0.00360372 0.00250458 0.0242953 
0.0146667 -0.0747703 0.00939116 -0 -0.0167722 -0 0.00559035 0.00707776 0.000659068 0.0283004 
0.015 -0.0763726 0.00974429 -0 -0.0164789 -0 0.00555739 0.00860368 -0.00257058 0.0258974 
0.0153333 -0.0694296 0.0101041 -0 -0.0161958 -0 0.00552481 -0.0020778 0.000428379 0.0283004 
0.0156667 -0.0726341 0.0104705 -0 -0.0159221 -0 0.00549261 0.0101296 -0.00233989 0.0274994 
0.016 -0.0753044 0.0108434 -0 -0.0156576 -0 0.00546079 -0.00284076 -0.000494379 0.0299025 
0.0163333 -0.0726341 0.0112227 -0 -0.0154018 -0 0.00542933 -0.0020778 0.000659068 0.0274994 
0.0166666 -0.0699637 0.0116085 -0 -0.0151541 -0 0.00539823 -0.00360372 -0.000725068 0.0274994 
0.017 -0.0737022 0.0120006 -0 -0.0149143 -0 0.00536749 0.00402591 -0.00280127 0.0299025 
0.0173333 -0.0753044 0.0123989 -0 -0.014682 -0 0.0053371 0.00555183 -0.000494379 0.0274994 
0.0176666 -0.0753044 0.0128034 -0 -0.0144568 -0 0.00530704 0.00478887 -0.000494379 0.0250964 
0.018 -0.0769066 0.013214 -0 -0.0142384 -0 0.00527733 0.00936665 -0.000955758 0.0242953 
0.0183333 -0.0758385 0.0136306 -0 -0.0140264 -0 0.00524794 -0.00894446 0.00296596 0.0274994 
