1.1631408597168047e-05,0.0013891460839658976,-0.0,-0.0,-0.0,-0.006641743239015341
0.0005526313907466829,0.004167420789599419,-0.0,0.0,0.0,-0.007557846140116453
0.0011156314285472035,0.0069431765004992485,-0.0,0.0,0.0,-0.008473947644233704
0.00167763140052557,0.009718844667077065,-0.0,0.0,0.0,-0.008473947644233704
0.0022406314965337515,0.012494392693042755,-0.0,0.0,0.0,-0.008932000026106834
0.002802631352096796,0.015269783325493336,-0.0,0.0,0.0,-0.00709979422390461
0.0033656314481049776,0.018044983968138695,-0.0,0.0,0.0,-0.008932000026106834
0.003927631303668022,0.020819958299398422,-0.0,0.0,0.0,-0.008015897125005722
0.004490631632506847,0.023594675585627556,-0.0,0.0,0.0,-0.007557846140116453
0.005052631255239248,0.02636909671127796,-0.0,0.0,0.0,0.09046518057584763
0.0056156315840780735,0.029143188148736954,-0.0,0.0,0.0,0.315826416015625
0.006177631206810474,0.031916916370391846,-0.0,0.0,0.0,0.44911929965019226
0.0067406315356493,0.0346902459859848,0.0007669904152862728,1.3647516965866089,2428.384033203125,0.5292782783508301
0.007302631624042988,0.03746313974261284,0.0015339808305725455,1.3623275756835938,-4.305721282958984,0.5338587760925293
0.007865631021559238,0.04023556783795357,0.0026844663079828024,2.0471272468566895,1218.5047607421875,0.5146206617355347
0.008427631109952927,0.043007489293813705,0.003834951901808381,2.0434913635253906,-6.458052158355713,0.48347315192222595
0.008990631438791752,0.045778870582580566,0.005368932615965605,2.7295031547546387,1220.66162109375,0.46377694606781006
0.00955263152718544,0.04854968190193176,0.007669903803616762,4.086982727050781,2411.15380859375,0.42759090662002563
0.010115631856024265,0.05131988972425461,0.01073786523193121,5.459006309509277,2441.3232421875,0.362089604139328
0.010677631013095379,0.05408945307135582,0.013422331772744656,4.768146991729736,-1227.1036376953125,0.16741779446601868
0.011240631341934204,0.05685834214091301,0.015339807607233524,3.411878824234009,-2413.28857421875,0.20406188070774078
0.011802631430327892,0.05962651968002319,0.017257284373044968,3.405820369720459,-10.76102066040039,0.26589879393577576
0.012365631759166718,0.062393952161073685,0.019941750913858414,4.776630878448486,2439.164794921875,0.30758148431777954
0.012927631847560406,0.0651606097817421,0.023393206298351288,6.130471706390381,2404.690673828125,0.2823886573314667
0.013490631245076656,0.06792644411325455,0.026461169123649597,5.459008693695068,-1194.7740478515625,0.20268774032592773
0.014052631333470345,0.07069143652915955,0.029145635664463043,4.768146991729736,-1227.10791015625,0.1545923501253128
0.01461563166230917,0.07345554977655411,0.032213594764471054,5.4590020179748535,1229.2794189453125,0.16146312654018402
0.015177631750702858,0.07621873915195465,0.03681553900241852,8.173968315124512,4822.3203125,0.1495537906885147
0.01574063114821911,0.07898098230361938,0.039500005543231964,4.776630878448486,-6045.08447265625,0.0446600541472435
0.01630263216793537,0.08174224197864532,0.04218447208404541,4.768146991729736,-15.069070816040039,0.06710457056760788
0.016865631565451622,0.08450247347354889,0.045635927468538284,6.1413798332214355,2443.474853515625,0.11932240426540375
