0.000333333 -0.0758385 0.000680543 -0 -0.023593 -0 0.016314 -0.0203889 -0.000263689 0.0258974 
0.000666666 -0.0774407 0.000688928 -0 -0.0230168 -0 0.0160364 -0.0234408 0.000428379 0.0283004 
0.000999999 -0.0747703 0.000701978 -0 -0.0224681 -0 0.0157681 -0.0081815 -0.00164783 0.0274994 
0.00133333 -0.0747703 0.000719634 -0 -0.0219449 -0 0.0155086 -0.0135222 0.00365803 0.0323055 
0.00166666 -0.0688955 0.000741841 -0 -0.0214456 -0 0.0152576 -0.0242037 0.00365803 0.0291015 
0.002 -0.0763726 0.000768549 -0 -0.0209685 -0 0.0150145 -0.0181 0.00135114 0.0283004 
0.00233333 -0.0710318 0.00079971 -0 -0.0205121 -0 0.014779 -0.0196259 0.000889758 0.0274994 
0.00266666 -0.0731681 0.000835279 -0 -0.0200752 -0 0.0145509 -0.0264926 0.00250458 0.0291015 
0.003 -0.0737022 0.000875215 -0 -0.0196565 -0 0.0143296 -0.0211519 0.000659068 0.0291015 
0.00333333 -0.0710318 0.000919478 -0 -0.0192549 -0 0.014115 -0.0142852 0.00112045 0.0315045 
0.00366666 -0.079577 0.000968029 -0 -0.0188694 -0 0.0139068 -0.0219148 0.00135114 0.0315045 
0.004 -0.0737022 0.00102083 -0 -0.018499 -0 0.0137045 -0.0242037 0.00181252 0.0291015 
0.00433333 -0.0731681 0.00107786 -0 -0.0181429 -0 0.0135081 -0.0020778 -0.00141714 0.0291015 
0.00466666 -0.0758385 0.00113906 -0 -0.0178003 -0 0.0133172 -0.0234408 0.000889758 0.0307035 
0.00499999 -0.079577 0.00120442 -0 -0.0174703 -0 0.0131317 -0.0173371 0.000428379 0.0299025 
0.00533333 -0.0747703 0.0012739 -0 -0.0171524 -0 0.0129512 -0.0203889 0.0020432 0.0307035 
0.00566666 -0.0790429 0.00134747 -0 -0.0168458 -0 0.0127757 -0.0295445 0.00596492 0.0299025 
0.00599999 -0.0737022 0.00142511 -0 -0.01655 -0 0.0126048 -0.0173371 -0.00141714 0.0283004 
0.00633333 -0.0801111 0.00150677 -0 -0.0162644 -0 0.0124385 0.00402591 0.000197689 0.0307035 
0.00666666 -0.0731681 0.00159244 -0 -0.0159885 -0 0.0122764 -0.0158111 0.000428379 0.0307035 
0.00699999 -0.0758385 0.00168209 -0 -0.0157218 -0 0.0121186 -0.0135222 -0.00141714 0.0274994 
0.00733333 -0.0737022 0.00177568 -0 -0.0154638 -0 0.0119648 -0.0219148 0.000659068 0.0291015 
0.00766666 -0.0731681 0.00187319 -0 -0.0152142 -0 0.0118148 -0.0264926 0.0020432 0.0274994 
0.00799999 -0.0790429 0.0019746 -0 -0.0149725 -0 0.0116685 -0.00284076 -0.000955758 0.0315045 
0.00833333 -0.0721 0.00207988 -0 -0.0147383 -0 0.0115258 -0.018863 -0.00118645 0.0299025 
